document-uri,effective-directive,blocked-uri,source-file,line-number,column-number,0
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/56cabe3e5e0c280002000001/588f1448bd9ed200026b9f93?cb=242092823&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57012026524fcb000200003e/585bd213c41dbc0002bdd33b?cb=630917849&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57012026524fcb000200003e/585bd213c41dbc0002bdd33b?cb=890348117&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57012026524fcb000200003e/585bd213c41dbc0002bdd33b?cb=890348117&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57012026524fcb000200003e/58c2fcc76f46200002c5ddd2?cb=21890239&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57148ee32ed89a0002000105/58d3dfa353457a0002df4f37?cb=2088334983&width=640&height=480&dnt=0&sub_id=5586000689827688981&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57275a7ba56b8200020000cb/5852b35e21e2720002a0e42a?cb=115473205&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/57dfba1be1c5580002000002/5836ed6652afa700026dddde?cb=574.3601669238543.1492064734077&pos={ad_position}&width=640&height=480&video_duration=30&video_description={video_description}&video_url={video_url}&video_id={video_id}&video_title={video_title}&autoplay={autoplay}&mute={mute}&ip=210.195.4.244&ua=Mozilla%2F5.0%20(Windows%20NT%206.1)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F57.0.2987.133%20Safari%2F537.36&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&cb=1492064735776,https://static.vertamedia.com/static/jsvpaid.js?aid=52868&sid={video_id}&cb=3042017,84,1910,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/5860e3fa5b32de0002000001/58bc1c322129930002977593?cb=341024999&pos=[AD_POSITION]&width=640&height=480&video_duration=&video_description=[VIDEO_DESCRIPTION]&video_url=&video_id=&video_title=&autoplay=[AUTOPLAY]&mute=[MUTE]&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://ssp.streamrail.net/ssp/vpaid/5860e3fa5b32de0002000001/58bc1db0212993000297759d?cb=250167726&width=640&height=480&dnt=0&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://st.videojam.tv/VideoJamAdService/getCreative?CreativeTagId=2277&w=640&h=480&ref=https%3A%2F%2Fsupport.mozilla.org&cb=574.3601669238543.1492064734077&cb=1492064735736,https://static.vertamedia.com/static/jsvpaid.js?aid=52868&sid={video_id}&cb=3042017,84,2002,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://st.videojam.tv/VideoJamAdService/getCreative?CreativeTagId=2326&w=640&h=480&ref=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&cb=366260169,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://st.videojam.tv/VideoJamAdService/getCreative?CreativeTagId=2326&w=640&h=480&ref=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&cb=421199536,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://t.lkqd.net/t,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,83268,2
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://v.lkqd.net/ad?pid=137&sid=143416&output=json2&support=html5&execution=any&placement=&playinit=auto&volume=0&width=640&height=480&pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&rnd=1492064676&cbb=2064671820&rtv=1&aplr=21&dnt=0,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,82211,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://v.lkqd.net/ad?pid=137&sid=143416&output=json2&support=html5&execution=any&placement=&playinit=auto&volume=0&width=640&height=480&pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&rnd=1492064676&cbb=2064805116&rtv=0&aplr=21&dnt=0,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,82211,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://v.lkqd.net/ad?pid=234&sid=245314&output=json2&support=html5&execution=any&placement=&playinit=auto&volume=0&width=640&height=480&pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&rnd=1492064676&cbb=2064671790&rtv=1&aplr=21&dnt=0,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,82211,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://v.lkqd.net/ad?pid=234&sid=245314&output=json2&support=html5&execution=any&placement=&playinit=auto&volume=0&width=640&height=480&pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&rnd=1492064676&cbb=2064805080&rtv=0&aplr=21&dnt=0,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,79951,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://v.lkqd.net/ad?pid=234&sid=245314&output=json2&support=html5&execution=any&placement=&playinit=auto&volume=0&width=640&height=480&pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&rnd=1492064676&cbb=2064805080&rtv=0&aplr=21&dnt=0,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,82211,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.bp3869844.btrll.com/vast/3869844?n=10223294&br_h=480&br_w=640&br_pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&br_conurl=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.bp3869844.btrll.com/vast/3869844?n=1700836107&br_h=480&br_w=640&br_pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&br_conurl=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.bp3871867.btrll.com/vast/3871867?n=592240865&br_h=480&br_w=640&br_pageurl=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&br_conurl=&puid=3QasiKzZnYQ,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.ssp.optimatic.com/vast/getVast.aspx?id=4SryJbHTMLTS&zone=default&pageURL=https%3A%2F%2Fsupport.mozilla.org&pageTitle={video_title}&cb=122.29327689262126.1492064738914&cb=1492064740214,https://static.vertamedia.com/static/jsvpaid.js?aid=49801&sid=0&cb=3042017,84,1910,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.ssp.optimatic.com/vast/getVast.aspx?id=4SryJbHTMLTS&zone=default&pageURL=https%3A%2F%2Fsupport.mozilla.org&pageTitle={video_title}&cb=122.29327689262126.1492064738914&cb=1492064740214,https://static.vertamedia.com/static/jsvpaid.js?aid=49801&sid=0&cb=3042017,84,2002,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.ssp.optimatic.com/vast/getVast.aspx?id=4SryJbHTMLTS&zone=default&pageURL=https%3A%2F%2Fsupport.mozilla.org&pageTitle={video_title}&cb=32.11774546938217.1492064739455&cb=1492064740388,https://static.vertamedia.com/static/jsvpaid.js?aid=48340&sid=0&cb=3042017,84,2002,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.ssp.optimatic.com/vast/getVast.aspx?id=EBRdkxiu37vq&zone=default&pageURL=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&pageTitle={video_title}&cb=574.3601669238543.1492064734077&cb=1492064735844,https://static.vertamedia.com/static/jsvpaid.js?aid=52868&sid={video_id}&cb=3042017,84,2002,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=26377&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=103743062&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=28316&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=1037080842,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=38223&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=638619409&vpaid_type=1,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=39685&content_page_url=https%3A%2F%2Fsupport.mozilla.org&player_width=640&player_height=480&vid_duration=30&cb=409.95097316633223.1492064735381&vpaid_type=1&cb=1492064736022,https://static.vertamedia.com/static/jsvpaid.js?aid=47192&sid=0&cb=3042017,84,2002,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=42457&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=257478523&vpaid_type=1,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=47858&content_page_url=mozilla.org&player_width=640&player_height=480&video_duration=&cb=280257612&vpaid_type=3,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=47858&content_page_url=mozilla.org&player_width=640&player_height=480&video_duration=&cb=280257612&vpaid_type=3,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=49801&vpaid_type=3&vpaid_type=3&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&ad_position={ad_position}&cb=574.3601669238543.1492064734077&video_duration=30&video_title={video_title}&video_description={video_description}&video_url={video_url}&video_id={video_id}&site_category={site_category}&site_ref={site_ref}&site_full_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&ad_duration={ad_duration}&autoplay={autoplay}&mute={mute}&cb=1492064735756,https://static.vertamedia.com/static/jsvpaid.js?aid=52868&sid={video_id}&cb=3042017,84,1910,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=52103&content_page_url=mozilla.org&player_width=640&player_height=480&video_duration=&cb=1002496657&vpaid_type=3,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=53614&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=564663649&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=54344&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=296496649&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=54344&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=399643108&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=54843&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=816977521&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=54846&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=465912184&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=56085&content_page_url=&player_width=640&player_height=480&video_duration=&cb=1088317092&vpaid_type=3,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vertamedia.com/?aid=58222&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=1943134056&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.vms.cignalio.com/?aid=53544&content_page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&player_width=640&player_height=480&video_duration=&cb=1859368655&vpaid_type=1&video_description=0CB3UIOQOQSKM,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.yashi.com/13111&player_width=640&player_height=480&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977?cbb=2064742380,https://aniview.hs.llnwd.net/d1/Script/6/AVmanager.js,56,350471,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vast.yashi.com/13111&player_width=640&player_height=480&page_url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977?cbb=2064805104,https://aniview.hs.llnwd.net/d1/Script/6/AVmanager.js,56,349723,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vid.springserve.com/vast/42101?w=640&h=480&url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&cb=77424907&ic=IAB24&dur=&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&desc=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vid.springserve.com/vast/56046?w=640&h=480&url=https%3A%2F%2Fsupport.mozilla.org%2Ft5%2FFirefox%2FWe-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to%2Ftd-p%2F1311977&cb=1020135767&ic=IAB24&dur=&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&desc=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,88505,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vid.springserve.com/vast/65069?w=640&h=480&url=mozilla.org&cb=2129966961&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&dur=&vid=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
https://support.mozilla.org/t5/Firefox/We-re-Sorry-Firefox-had-a-problem-and-crashed-We-ll-try-to/td-p/1311977,connect-src,https://vid.springserve.com/vast/65070?w=640&h=480&url=mozilla.org&cb=1109713476&ip=210.195.4.244&ua=Mozilla%2F5.0%20%28Windows%20NT%206.1%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F57.0.2987.133%20Safari%2F537.36&dur=&vid=,https://ad.lkqd.net/vpaid/vpaid.js?fusion=1.0,1,87226,1
